-24.68348;0.000000
-20.67160;0.002803
-16.65972;0.003411
-12.64784;0.004180
-8.63596;0.005148
-4.62408;0.006363
-0.61220;0.007876
3.39968;0.009745
7.41156;0.012023
11.42344;0.014748
15.43532;0.017933
19.44720;0.021542
23.45908;0.025470
27.47096;0.029520
31.48284;0.033393
35.49472;0.036694
39.50660;0.038963
43.51848;0.039755
47.53036;0.038745
51.54224;0.035886
55.55412;0.031544
59.56600;0.026582
63.57788;0.022271
67.58976;0.019943
71.60164;0.020408
75.61352;0.023380
79.62540;0.027328
83.63729;0.030041
87.64917;0.029778
91.66105;0.026425
95.67293;0.021919
99.68481;0.019286
103.69669;0.020382
107.70857;0.023999
111.72045;0.026531
115.73233;0.025218
119.74421;0.021079
123.75609;0.018331
127.76797;0.019856
131.77985;0.023342
135.79173;0.023819
139.80361;0.020262
143.81549;0.017433
147.82737;0.019215
151.83925;0.022236
155.85113;0.020992
159.86301;0.017241
163.87489;0.017345
167.88677;0.020526
171.89865;0.019974
175.91053;0.016379
179.92241;0.016851
183.93429;0.019704
187.94617;0.017903
191.95805;0.015203
195.96993;0.017522
199.98181;0.018395
203.99369;0.015081
208.00557;0.015754
212.01746;0.017857
216.02934;0.014979
220.04122;0.014769
224.05310;0.017086
228.06498;0.014418
232.07686;0.014339
236.08874;0.016323
240.10062;0.013481
244.11250;0.014405
248.12438;0.015275
252.13626;0.012625
256.14814;0.014789
260.16002;0.013561
264.17190;0.012707
268.18378;0.014489
272.19566;0.011886
276.20754;0.013741
280.21942;0.012486
284.23130;0.012252
288.24318;0.013155
292.25506;0.011206
296.26694;0.013165
300.27882;0.010848
304.29070;0.012637
308.30258;0.010861
312.31446;0.011939
316.32634;0.010918
320.33822;0.011312
324.35010;0.010864
328.36198;0.010839
332.37386;0.010665
336.38574;0.010523
340.39762;0.010332
344.40951;0.010348
348.42139;0.009883
352.43327;0.010293
356.44515;0.009352
360.45703;0.010295
364.46891;0.008840
368.48079;0.010207
372.49267;0.008538
376.50455;0.009815
380.51643;0.008640
384.52831;0.009014
388.54019;0.009073
392.55207;0.008122
396.56395;0.009265
400.57583;0.007856
404.58771;0.008599
408.59959;0.008413
